leuk_attr apop_attr a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
is_077678 is_005803 1 1 1 -1 1 1 1 -1 1 -1 1 -1 -1 1 1 1 1 -1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_005806 1 1 -1 -1 1 1 1 -1 1 -1 -1 -1 1 -1 1 1 -1 -1 1 -1 1 1 -1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 1 1 -1 1 -1 0 0 0 0 0 0 0
is_077678 is_005937 1 1 -1 1 1 -1 1 0 1 -1 -1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1 1 1 -1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 0 -1 1 -1 -1 0 0 0 0 0 0
is_077678 is_005993 -1 -1 -1 -1 -1 -1 -1 0 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 1 1 1 1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 -1 -1 -1 -1 -1 1 0 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_006086 -1 1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 1 -1 1 -1 1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_006372 -1 1 -1 1 1 1 1 0 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 -1 1 -1 1 -1 -1 1 -1 1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 1 1 0 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_006374 -1 1 -1 1 1 1 1 -1 1 1 -1 1 1 -1 1 1 -1 -1 -1 -1 -1 1 -1 1 1 -1 1 -1 1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 1 1 1 -1 -1 -1 -1 0 0 0 0 0 0
is_077678 is_006523 1 1 -1 1 1 1 1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 -1 0 0 0 0 0 0
is_077678 is_006653 -1 1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_006713 -1 1 -1 1 1 1 -1 0 1 1 -1 -1 -1 -1 1 1 -1 -1 -1 1 1 1 -1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 1 0 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_006817 1 1 -1 1 1 -1 1 -1 1 -1 -1 -1 1 1 -1 1 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 1 1 1 1 -1 1 -1 0 0 0 0 0 0
is_077678 is_006881 -1 1 -1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 1 0 0 0 0 0 0 0
is_077678 is_006918 -1 1 -1 1 1 -1 1 0 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 0 -1 1 -1 -1 0 0 0 0 0 0
is_077678 is_006948 -1 -1 1 -1 -1 1 1 0 1 1 1 -1 -1 -1 -1 1 -1 -1 1 -1 1 1 -1 1 1 1 1 -1 -1 1 1 1 1 -1 1 1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 0 0 0 0 0 0 0
is_077678 is_006974 1 1 1 -1 1 1 1 0 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 1 1 -1 -1 1 -1 -1 1 1 1 1 1 1 -1 -1 1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 0 1 1 1 0 0 0 0 0 0 0
is_077678 is_006993 -1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 0 0 0 0 0 0
is_077678 is_007004 -1 1 -1 1 1 1 1 0 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 -1 -1 -1 1 1 0 1 1 1 0 0 0 0 0 0 0
is_077678 is_007088 -1 1 -1 1 1 1 -1 0 1 -1 -1 1 1 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 0 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_007095 1 1 -1 1 1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 -1 -1 1 -1 -1 1 -1 1 1 -1 1 -1 1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_007134 -1 1 -1 1 1 1 1 -1 1 1 -1 1 1 1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 1 -1 1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_007153 -1 1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 1 1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 0 0 0 0 0 0 0
is_077678 is_007167 1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1 1 1 1 -1 1 -1 -1 1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1 0 0 0 0 0 0
is_077678 is_007243 -1 1 -1 1 1 1 -1 -1 1 -1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 0 0 0 0 0 0 0
is_077678 is_007245 -1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_007250 -1 1 -1 1 1 -1 1 0 1 -1 -1 -1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 0 1 1 1 0 0 0 0 0 0 0
is_077678 is_007262 -1 1 1 1 1 1 1 0 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 1 -1 1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 0 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_007272 1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_007280 -1 1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 1 -1 -1 1 -1 1 1 1 -1 -1 1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 0 0 0 0 0 0
is_077678 is_007423 -1 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 1 1 1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 -1 -1 1 0 0 0 0 0 0 0
is_077678 is_007434 1 1 -1 1 1 1 1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 0 0 0 0 0 0
is_077678 is_007446 -1 1 1 -1 1 -1 1 0 1 -1 -1 -1 -1 1 1 1 1 -1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 0 1 1 1 -1 0 0 0 0 0 0
is_077678 is_007480 1 1 -1 -1 1 -1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 1 1 -1 1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 0 0 0 0 0 0
is_077678 is_007533 1 1 1 1 1 1 -1 -1 1 1 -1 -1 1 -1 1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 -1 1 -1 1 1 1 -1 1 -1 1 -1 1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_007573 1 1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1 0 0 0 0 0 0
is_077678 is_007606 -1 1 -1 1 1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 -1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_007709 -1 1 1 1 1 -1 1 -1 1 -1 1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_007765 -1 1 -1 -1 -1 1 -1 0 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1 -1 1 1 1 -1 1 -1 -1 1 1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 0 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_007888 1 1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 1 1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 1 1 1 -1 1 -1 -1 1 -1 -1 -1 1 1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 0 0 0 0 0 0
is_077678 is_007912 -1 1 1 1 1 -1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 -1 1 -1 1 1 -1 -1 1 -1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 1 -1 1 -1 1 -1 1 1 1 -1 -1 1 0 0 0 0 0 0 0
is_077678 is_008006 -1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_008012 1 1 -1 1 1 1 -1 0 1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 -1 1 1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 0 -1 1 -1 -1 0 0 0 0 0 0
is_077678 is_008246 1 1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_008289 -1 1 -1 1 1 1 1 0 1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 0 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_008296 -1 1 -1 1 1 1 -1 0 1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 1 1 -1 -1 -1 1 1 -1 1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 1 0 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_008347 1 1 -1 -1 1 1 1 -1 1 -1 -1 1 -1 1 -1 1 1 -1 1 1 1 1 -1 -1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_008567 1 1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_008688 1 1 -1 1 1 1 -1 1 1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_008713 -1 1 -1 1 1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_008741 1 -1 1 -1 -1 -1 1 1 1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_008767 -1 1 -1 1 1 -1 1 -1 1 -1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 1 -1 1 1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 -1 1 1 1 -1 1 1 0 0 0 0 0 0 0
is_077678 is_008769 1 1 -1 1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 0 0 0 0 0 0 0
is_077678 is_009036 1 1 1 1 1 1 1 0 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 0 1 -1 1 -1 0 0 0 0 0 0
is_077678 is_009061 1 1 -1 1 1 1 1 -1 1 1 -1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 1 1 1 1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_009111 -1 1 1 1 1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_009175 -1 1 -1 1 1 1 -1 0 1 -1 -1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 1 1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 0 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_009197 -1 1 -1 1 1 -1 1 -1 1 1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 1 0 0 0 0 0 0 0
is_077678 is_009408 1 1 -1 1 1 1 1 0 1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 0 1 1 1 -1 0 0 0 0 0 0
is_077678 is_009488 -1 1 -1 1 1 -1 1 0 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 1 1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 0 -1 1 1 0 0 0 0 0 0 0
is_077678 is_009511 -1 1 -1 1 1 1 1 1 1 1 -1 -1 1 -1 -1 1 -1 -1 1 1 1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 0 0 0 0 0 0 0
is_077678 is_009526 -1 1 -1 -1 1 1 1 -1 1 1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 0 0 0 0 0 0 0
is_077678 is_009604 1 1 -1 1 1 -1 1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 -1 1 1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 0 0 0 0 0 0 0
is_077678 is_009617 -1 1 -1 1 1 1 1 -1 1 -1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_009705 1 1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 1 -1 1 1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1 0 0 0 0 0 0
is_077678 is_009714 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 -1 1 -1 -1 1 1 -1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 0 0 0 0 0 0 0
is_077678 is_009859 -1 1 -1 -1 -1 1 1 1 1 1 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 0 0 0 0 0 0
is_077678 is_009928 -1 1 -1 1 1 1 1 1 1 1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 1 0 0 0 0 0 0 0
is_077678 is_010013 1 1 -1 1 1 -1 1 0 1 -1 1 -1 1 1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 1 -1 -1 -1 1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 0 -1 1 -1 -1 0 0 0 0 0 0
is_077678 is_010017 -1 1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 -1 1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 -1 1 1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_010019 -1 1 -1 1 1 1 1 -1 1 -1 -1 1 -1 1 -1 1 -1 -1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 0 0 0 0 0 0
is_077678 is_010025 -1 1 -1 1 1 1 -1 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 0 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_010046 1 1 -1 1 1 1 -1 -1 1 -1 -1 1 1 1 1 1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 1 -1 -1 0 0 0 0 0 0
is_077678 is_010138 -1 1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 -1 1 1 1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_010273 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 1 -1 -1 1 -1 1 -1 1 1 1 1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 0 0 0 0 0 0 0
is_077678 is_010383 -1 1 -1 1 1 1 1 0 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 1 1 1 1 1 -1 1 -1 1 -1 1 -1 1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 1 1 0 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_010531 -1 1 -1 1 1 1 1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 -1 1 -1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_010533 1 -1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 0 0 0 0 0 0 0
is_077678 is_010601 -1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_010608 -1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 1 -1 1 1 1 -1 -1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 1 1 -1 1 -1 0 0 0 0 0 0
is_077678 is_010628 1 1 1 1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 -1 1 1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1 0 0 0 0 0 0
is_077678 is_010634 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 -1 -1 -1 0 0 0 0 0 0 0
is_077678 is_010640 -1 -1 1 1 -1 1 -1 0 1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 -1 1 1 -1 -1 -1 1 -1 1 1 0 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_010681 1 1 1 1 1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_010787 1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 0 0 0 0 0 0
is_077678 is_010840 -1 1 -1 -1 1 -1 1 -1 1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 1 0 0 0 0 0 0 0
is_077678 is_010917 1 1 1 -1 1 1 1 -1 1 -1 1 -1 1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 1 -1 1 1 -1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_010953 -1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 -1 0 0 0 0 0 0
is_077678 is_011004 -1 1 -1 1 1 -1 -1 -1 1 -1 -1 -1 1 -1 1 1 -1 -1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 1 1 1 -1 1 1 -1 0 0 0 0 0 0
